Date,AAPL_Momentum_5,AAPL_Momentum_20,AAPL_Volatility_20,AAPL_MA_Ratio,AAPL_RSI,AAPL_BB_Upper,AAPL_BB_Lower,AMZN_Momentum_5,AMZN_Momentum_20,AMZN_Volatility_20,AMZN_MA_Ratio,AMZN_RSI,AMZN_BB_Upper,AMZN_BB_Lower,DIS_Momentum_5,DIS_Momentum_20,DIS_Volatility_20,DIS_MA_Ratio,DIS_RSI,DIS_BB_Upper,DIS_BB_Lower,GOOGL_Momentum_5,GOOGL_Momentum_20,GOOGL_Volatility_20,GOOGL_MA_Ratio,GOOGL_RSI,GOOGL_BB_Upper,GOOGL_BB_Lower,HD_Momentum_5,HD_Momentum_20,HD_Volatility_20,HD_MA_Ratio,HD_RSI,HD_BB_Upper,HD_BB_Lower,JNJ_Momentum_5,JNJ_Momentum_20,JNJ_Volatility_20,JNJ_MA_Ratio,JNJ_RSI,JNJ_BB_Upper,JNJ_BB_Lower,JPM_Momentum_5,JPM_Momentum_20,JPM_Volatility_20,JPM_MA_Ratio,JPM_RSI,JPM_BB_Upper,JPM_BB_Lower,MA_Momentum_5
2010-01-21,-0.40379275819584254,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.6484508211748746,-1.166761825845194,1.1667618258452008,-0.5264331098399511,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-1.2344912307203164,-1.1277695076860745,1.1277695076860677,-0.6515334220380654,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.1313723462075025,-0.7455154400558488,0.7455154400558482,-0.2954177177753193,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.582616516382773,-0.8962327278686042,0.8962327278686053,0.20983141706930528,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.7723451589264908,-0.22283149715339134,0.22283149715339368,-0.6878188167663513,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.6217707975390914,-0.7696524927133567,0.7696524927133636,-2.270583018351857,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-0.9200753343126762,-0.7475452790767916,0.7475452790767932,0.08114602764923533
2010-01-22,-1.3800290005780051,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.6484508211748746,-1.166761825845194,1.1667618258452008,-1.0858853830538773,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-1.2344912307203164,-1.1277695076860745,1.1277695076860677,-0.9712160035468512,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.1313723462075025,-0.7455154400558488,0.7455154400558482,-1.7786018980686327,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.582616516382773,-0.8962327278686042,0.8962327278686053,-0.7240421873332953,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.7723451589264908,-0.22283149715339134,0.22283149715339368,-1.2375847865729495,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.6217707975390914,-0.7696524927133567,0.7696524927133636,-3.3811522066226125,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-0.9200753343126762,-0.7475452790767916,0.7475452790767932,-1.1280957871772355
2010-01-25,-0.4080730102693969,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.6484508211748746,-1.166761825845194,1.1667618258452008,-1.240782331897455,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-1.2344912307203164,-1.1277695076860745,1.1277695076860677,-0.6626184780979049,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.1313723462075025,-0.7455154400558488,0.7455154400558482,-1.8149386921845538,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.582616516382773,-0.8962327278686042,0.8962327278686053,-1.099187678228536,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.7723451589264908,-0.22283149715339134,0.22283149715339368,-0.9003178703819463,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.6217707975390914,-0.7696524927133567,0.7696524927133636,-2.778282384733273,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-0.9200753343126762,-0.7475452790767916,0.7475452790767932,-1.2915861435779639
2010-01-26,-1.0789697722144638,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.534198146360652,-1.166761825845194,1.1667618258452008,-1.4574626344820192,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-1.3508232253255301,-1.1277695076860745,1.1277695076860677,-1.253386636467568,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.1758882066446477,-0.7455154400558488,0.7455154400558482,-2.0245352134921317,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.49804056413645,-0.8962327278686042,0.8962327278686053,-1.2951491130566828,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.835606056344779,-0.22283149715339134,0.22283149715339368,-1.6459477546101717,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.5413831528229733,-0.7696524927133567,0.7696524927133636,-3.0428969998662403,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-1.2547063141654882,-0.7475452790767916,0.7475452790767932,-1.9469032245143008
2010-01-27,-0.526017506629307,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.3433760192767675,-1.166761825845194,1.1667618258452008,-0.6045075857757644,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-0.8939968374488348,-1.1277695076860745,1.1277695076860677,-1.7152302480964992,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.2165188864039858,-0.7455154400558488,0.7455154400558482,-1.7417253286439929,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.401083112816821,-0.8962327278686042,0.8962327278686053,-0.9646083822804273,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.7223978700222105,-0.22283149715339134,0.22283149715339368,-1.1206536878427473,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.485531496130434,-0.7696524927133567,0.7696524927133636,-2.528294535633035,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-1.0396513791576873,-0.7475452790767916,0.7475452790767932,-0.9249568518831047
2010-01-28,-1.0616495641944699,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.5966807758359468,-1.166761825845194,1.1667618258452008,-0.19463283765675965,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-0.48740530453587605,-1.1277695076860745,1.1277695076860677,-1.1905126604651548,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.202103649497623,-0.7455154400558488,0.7455154400558482,-2.197778816071217,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.3597703678946569,-0.8962327278686042,0.8962327278686053,-1.2978479169370876,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-1.127032906489035,-0.22283149715339134,0.22283149715339368,-0.18908285897133884,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.214762609781951,-0.7696524927133567,0.7696524927133636,-0.7680790749641745,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-1.2330901485991943,-0.7475452790767916,0.7475452790767932,-1.159690920737586
2010-01-29,-0.7648352973617923,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.8256357467472273,-1.166761825845194,1.1667618258452008,0.542989273491922,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-0.8189472250793929,-1.1277695076860745,1.1277695076860677,-0.4577894086343887,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-1.0994736298507362,-0.7455154400558488,0.7455154400558482,-1.0255595898331709,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.6406758713557874,-0.8962327278686042,0.8962327278686053,0.16282070312974403,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.6511500705740016,-0.22283149715339134,0.22283149715339368,-0.2946889949290685,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.5582996766215828,-0.7696524927133567,0.7696524927133636,-0.2539240903744572,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-1.2778580658804095,-0.7475452790767916,0.7475452790767932,-0.3768665995522272
2010-02-01,-1.0545484372082001,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.6802401871301947,-1.166761825845194,1.1667618258452008,-0.334842971579296,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-0.9911779389543428,-1.1277695076860745,1.1277695076860677,-0.43141108396468447,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-0.9837385072198621,-0.7455154400558488,0.7455154400558482,-0.44416066480886024,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.5244799705273617,-0.8962327278686042,0.8962327278686053,0.6528465821871986,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,-0.11433522255850853,-0.22283149715339134,0.22283149715339368,-0.1637923100691827,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.4803693686941583,-0.7696524927133567,0.7696524927133636,0.16124786297909974,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-1.0562520021902688,-0.7475452790767916,0.7475452790767932,-0.050874712032234475
2010-02-02,-1.2401968003873451,-1.0950036919509663,1.0908204694859573,-0.9129092666595117,-0.5830518073426086,-0.9932263130449261,0.9932263130449319,-0.32278841528161106,-1.4585819289045947,0.34465509050743753,-1.2578365862085916,-0.8958017921944552,-1.1054772085478484,1.1054772085478435,0.21777857596052666,-1.0029589562039174,-0.15791158044919956,-0.5919928214096257,-0.5205795710658507,-0.4792751480925926,0.47927514809259364,-0.6389823721527884,-2.1340855168468034,0.18446834174442717,-1.453328406477232,-1.4632151226170913,-0.8678948999646905,0.8678948999646908,1.182442902512416,-0.09979985737680097,0.3763745504784449,-0.03825886165681455,0.23271391829169955,0.3623860671693448,-0.3623860671693489,0.6612894562407761,-0.3504125275112926,0.14761278014064502,-0.560370889116143,-0.30187917431478595,-0.20382852764913081,0.20382852764913806,1.2432589846042603,-0.8589448360464778,1.2570979722562072,-1.5227714348581738,-0.6972871867893831,-0.5310790264357634,0.5310790264357641,0.2828285396805662
2010-02-03,-1.066672885612815,-0.938056475922164,1.1536513108002378,-0.9129092666595117,-0.561068934955128,-0.7136251299539995,0.7136251299540078,-0.7128116920146544,-1.4352372850791177,0.35173314744996237,-1.2578365862085916,-0.9634349348644611,-0.950245588118027,0.9502455881180233,1.2113022804520746,-0.6428185496936138,0.0541793411468247,-0.5919928214096257,-0.3542081546701353,-0.04214144203617049,0.04214144203616863,-0.18248686567666242,-1.865171221630121,0.3029338247716456,-1.453328406477232,-1.103759213981068,-0.6709077062711927,0.6709077062711927,0.5188311363314196,-0.47229264816798944,0.46882874332644975,-0.03825886165681455,-0.0871081920864738,-0.14328454356908626,0.14328454356908718,0.035516325062150036,-0.23660098608709598,0.08006383355149423,-0.560370889116143,-0.5098846235248912,-0.4147531123676852,0.4147531123676874,0.49675328502616534,-1.1815658221945904,1.1762523153461084,-1.5227714348581738,-0.9118290122339328,-0.5505205377268009,0.5505205377268031,-1.1508698026268727
2010-02-04,-0.9489382276095645,-1.1422057854155383,1.285592612888666,-0.9129092666595117,-0.7008054710374668,-1.0950370043212307,1.095037004321239,-1.8018466958671966,-1.5172178595238328,0.3822251221035428,-1.2578365862085916,-1.037604623285918,-1.169379125278334,1.1693791252783277,0.24457293873534575,-1.0237867624081072,0.29457888000218846,-0.5919928214096257,-0.6253267321606735,-0.5951427865597418,0.5951427865597411,-0.4622364499067274,-1.8740908988828315,0.30781647552788205,-1.453328406477232,-1.3202248969586683,-0.8528842105788392,0.8528842105788398,0.4900852425216768,-0.6892981280079123,0.5565069384989166,-0.03825886165681455,-0.36458802678853675,-0.6309066162898412,0.6309066162898364,-0.7960687698396214,-0.6883294465593071,0.17433733038546056,-0.560370889116143,-0.7459060405840231,-0.9157940229556442,0.9157940229556497,-0.8153396110869454,-1.85285705462027,1.4504723374854136,-1.5227714348581738,-1.22393467347621,-0.8757323673291626,0.8757323673291657,-3.29805191647986
2010-02-05,0.2552383127922732,-0.9434131653315195,1.35259390926658,-0.9129092666595117,-0.5100773973092647,-0.8112388660487865,0.8112388660487947,-1.4454850823935241,-1.2296882476418003,0.4040258038021957,-1.2578365862085916,-0.8834638239665374,-0.9423317920380673,0.9423317920380608,-0.05486870204111865,-1.0838018155549232,0.291620600674436,-0.5919928214096257,-0.5411530897176667,-0.628328324500438,0.6283283245004365,-0.05780136699256378,-1.4963406929735121,0.2951857849741319,-1.453328406477232,-1.099934130465808,-0.719529946582548,0.7195299465825481,-0.1580708390189829,-0.8295830553893304,0.510088299208904,-0.03825886165681455,-0.4560311265151089,-0.5441397686608771,0.5441397686608764,-0.21905760204633512,-0.5522551240586383,0.15172592068175422,-0.560370889116143,-0.6482276625884459,-0.8378674341708339,0.8378674341708408,-0.5029084369003142,-2.117056179849576,1.3448987240278296,-1.5227714348581738,-1.1445589158366596,-0.8263569137230762,0.8263569137230783,-3.523167990051067
2010-02-08,-0.2073524006945345,-1.080341776066743,1.3384801057633855,-0.9129092666595117,-0.8559507033578027,-0.8382527106551149,0.8382527106551213,-0.4765906836467175,-1.539889781572826,0.2827958061100725,-1.2578365862085916,-0.9516522002353935,-0.956261100864942,0.9562611008649373,-0.08203630012629971,-1.1298370384263288,0.2862347674170162,-0.5919928214096257,-0.769588112299898,-0.6329184137430975,0.632918413743097,-0.09917319476994366,-1.605817765448609,0.24799638123414997,-1.453328406477232,-1.243961062089356,-0.6390700188744954,0.6390700188744962,0.07689441047135373,-0.4571667231433478,0.6493037395809862,-0.03825886165681455,-0.3289703510209946,0.15111600874624717,-0.15111600874624567,-0.5311577025064971,-0.6999867127991728,0.14356207076540403,-0.560370889116143,-0.9747640873024609,-0.888012080346791,0.8880120803467919,-1.345867332222358,-2.2823549826547547,1.3498371366638044,-1.5227714348581738,-1.1701113891609554,-0.8833833350286205,0.8833833350286217,-3.1968515297045506
2010-02-09,-0.09902951331532851,-0.8827611767151416,1.3636764218896553,-0.9129092666595117,-0.7022873089239847,-0.6629126309010038,0.6629126309010098,-0.1375117325491613,-1.2056753365749242,0.27242618085518144,-1.2578365862085916,-0.753766808354784,-0.7807281057360229,0.7807281057360178,-0.17220144461108755,-0.7652960612852687,0.29893214184837297,-0.5919928214096257,-0.6654192341008731,-0.36091604975754044,0.36091604975754343,0.12193644230661714,-1.5218380113002257,0.26763000373935003,-1.453328406477232,-1.07783636631343,-0.546921828592069,0.5469218285920695,-0.28688879013245394,0.07591843130139524,0.4490158787268154,-0.03825886165681455,-0.1473421670117946,0.3876800308586288,-0.38768003085862446,-0.8449433965922402,-0.5837291424283675,0.18002863414928633,-0.560370889116143,-0.7923433303145699,-0.6420670122322204,0.6420670122322264,-1.4698934245799171,-2.0113176812273257,1.4505180486617095,-1.5227714348581738,-1.0096452887437084,-0.6989966945882332,0.698996694588236,-3.4689768094243605
2010-02-10,-0.6040270821930966,-0.822719717494568,1.3545182177549937,-0.9129092666595117,-0.6434332518198372,-0.6897044283421631,0.6897044283421709,-0.42326426260280564,-1.0397158337424972,0.23238946295362703,-1.2578365862085916,-0.8615882267639826,-0.8010732962183811,0.8010732962183778,-0.6888366246770817,-0.46383988206764704,0.2618679640437856,-0.5919928214096257,-0.37271684696496926,-0.20151809663717643,0.2015180966371761,-0.4100979032499661,-1.3560492359741023,0.2399967958911543,-1.453328406477232,-1.1753987463440916,-0.5482412719690618,0.5482412719690627,0.046084974994454166,0.05871673169731354,0.4548271564936577,-0.03825886165681455,-0.1618006287059032,0.11244958090648023,-0.11244958090647715,-0.6433163963828633,-0.6937727776499194,0.1517872011036918,-0.560370889116143,-0.5464720938047135,-0.610787774890379,0.6107877748903867,-0.9922964965138527,-1.562592212140049,1.4590677328480364,-1.5227714348581738,-0.5229881078790481,-0.5580462035680451,0.5580462035680476,-2.4761496070631033
